ProductID,ProductName,BundleProducts,RecommendationType,Recommendation,ExpectedLift,ConfidenceScore
frozenset({'面包'}),frozenset({'面包'}),frozenset({'速食面'}),Bundle Sale,"建议将""frozenset({'面包'})""与""frozenset({'速食面'})""捆绑销售",4.836586715462833,0.2847782258064515
frozenset({'速食面'}),frozenset({'速食面'}),frozenset({'面包'}),Bundle Sale,"建议将""frozenset({'速食面'})""与""frozenset({'面包'})""捆绑销售",4.836586715462833,0.2878736413043478
frozenset({'耳机'}),frozenset({'耳机'}),frozenset({'音箱'}),Bundle Sale,"建议将""frozenset({'耳机'})""与""frozenset({'音箱'})""捆绑销售",4.835078790251542,0.2905882352941176
frozenset({'音箱'}),frozenset({'音箱'}),frozenset({'耳机'}),Bundle Sale,"建议将""frozenset({'音箱'})""与""frozenset({'耳机'})""捆绑销售",4.835078790251542,0.2876871880199667
frozenset({'糖果'}),frozenset({'糖果'}),frozenset({'水果'}),Bundle Sale,"建议将""frozenset({'糖果'})""与""frozenset({'水果'})""捆绑销售",4.834537598325755,0.288138440860215
frozenset({'水果'}),frozenset({'水果'}),frozenset({'糖果'}),Bundle Sale,"建议将""frozenset({'水果'})""与""frozenset({'糖果'})""捆绑销售",4.834537598325755,0.2877516778523489
frozenset({'防晒霜'}),frozenset({'防晒霜'}),frozenset({'粉底液'}),Bundle Sale,"建议将""frozenset({'防晒霜'})""与""frozenset({'粉底液'})""捆绑销售",4.831227069736904,0.2862502038819116
frozenset({'粉底液'}),frozenset({'粉底液'}),frozenset({'防晒霜'}),Bundle Sale,"建议将""frozenset({'粉底液'})""与""frozenset({'防晒霜'})""捆绑销售",4.831227069736904,0.2962025316455696
frozenset({'零食'}),frozenset({'零食'}),frozenset({'速食面'}),Bundle Sale,"建议将""frozenset({'零食'})""与""frozenset({'速食面'})""捆绑销售",4.829862166818689,0.2843822843822844
frozenset({'速食面'}),frozenset({'速食面'}),frozenset({'零食'}),Bundle Sale,"建议将""frozenset({'速食面'})""与""frozenset({'零食'})""捆绑销售",4.829862166818688,0.2900815217391304
frozenset({'护肤霜'}),frozenset({'护肤霜'}),frozenset({'香水'}),Bundle Sale,"建议将""frozenset({'护肤霜'})""与""frozenset({'香水'})""捆绑销售",4.825295082247476,0.2851266864100033
frozenset({'香水'}),frozenset({'香水'}),frozenset({'护肤霜'}),Bundle Sale,"建议将""frozenset({'香水'})""与""frozenset({'护肤霜'})""捆绑销售",4.825295082247475,0.2932814350990015
frozenset({'窗帘'}),frozenset({'窗帘'}),frozenset({'毛巾'}),Bundle Sale,"建议将""frozenset({'窗帘'})""与""frozenset({'毛巾'})""捆绑销售",4.818734401311534,0.2884012539184953
frozenset({'毛巾'}),frozenset({'毛巾'}),frozenset({'窗帘'}),Bundle Sale,"建议将""frozenset({'毛巾'})""与""frozenset({'窗帘'})""捆绑销售",4.818734401311533,0.292063492063492
frozenset({'指甲油'}),frozenset({'指甲油'}),frozenset({'洗面奶'}),Bundle Sale,"建议将""frozenset({'指甲油'})""与""frozenset({'洗面奶'})""捆绑销售",4.81529908296104,0.2891105569409808
frozenset({'洗面奶'}),frozenset({'洗面奶'}),frozenset({'指甲油'}),Bundle Sale,"建议将""frozenset({'洗面奶'})""与""frozenset({'指甲油'})""捆绑销售",4.81529908296104,0.2896402398401065
frozenset({'洗发水'}),frozenset({'洗发水'}),frozenset({'粉底液'}),Bundle Sale,"建议将""frozenset({'洗发水'})""与""frozenset({'粉底液'})""捆绑销售",4.812982453193117,0.2851692103516921
frozenset({'粉底液'}),frozenset({'粉底液'}),frozenset({'洗发水'}),Bundle Sale,"建议将""frozenset({'粉底液'})""与""frozenset({'洗发水'})""捆绑销售",4.812982453193116,0.290126582278481
frozenset({'充电器'}),frozenset({'充电器'}),frozenset({'电视'}),Bundle Sale,"建议将""frozenset({'充电器'})""与""frozenset({'电视'})""捆绑销售",4.811432437003213,0.2886859462201928
frozenset({'电视'}),frozenset({'电视'}),frozenset({'充电器'}),Bundle Sale,"建议将""frozenset({'电视'})""与""frozenset({'充电器'})""捆绑销售",4.811432437003213,0.2845
frozenset({'手机'}),frozenset({'手机'}),frozenset({'电视'}),Bundle Sale,"建议将""frozenset({'手机'})""与""frozenset({'电视'})""捆绑销售",4.804905239687849,0.2882943143812709
frozenset({'电视'}),frozenset({'电视'}),frozenset({'手机'}),Bundle Sale,"建议将""frozenset({'电视'})""与""frozenset({'手机'})""捆绑销售",4.804905239687848,0.2873333333333333
frozenset({'眼影'}),frozenset({'眼影'}),frozenset({'护肤霜'}),Bundle Sale,"建议将""frozenset({'眼影'})""与""frozenset({'护肤霜'})""捆绑销售",4.8040913986879294,0.2919926752122523
frozenset({'护肤霜'}),frozenset({'护肤霜'}),frozenset({'眼影'}),Bundle Sale,"建议将""frozenset({'护肤霜'})""与""frozenset({'眼影'})""捆绑销售",4.8040913986879294,0.2885817703191839
frozenset({'连衣裙'}),frozenset({'连衣裙'}),frozenset({'羽绒服'}),Bundle Sale,"建议将""frozenset({'连衣裙'})""与""frozenset({'羽绒服'})""捆绑销售",4.803045947843199,0.2839080459770114
frozenset({'羽绒服'}),frozenset({'羽绒服'}),frozenset({'连衣裙'}),Bundle Sale,"建议将""frozenset({'羽绒服'})""与""frozenset({'连衣裙'})""捆绑销售",4.803045947843199,0.2925054982236508
frozenset({'灯具'}),frozenset({'灯具'}),frozenset({'马克杯'}),Bundle Sale,"建议将""frozenset({'灯具'})""与""frozenset({'马克杯'})""捆绑销售",4.802052708446499,0.2875949367088607
frozenset({'马克杯'}),frozenset({'马克杯'}),frozenset({'灯具'}),Bundle Sale,"建议将""frozenset({'马克杯'})""与""frozenset({'灯具'})""捆绑销售",4.802052708446499,0.284521622975455
frozenset({'防晒霜'}),frozenset({'防晒霜'}),frozenset({'洗面奶'}),Bundle Sale,"建议将""frozenset({'防晒霜'})""与""frozenset({'洗面奶'})""捆绑销售",4.800257665443719,0.2882074702332409
frozenset({'洗面奶'}),frozenset({'洗面奶'}),frozenset({'防晒霜'}),Bundle Sale,"建议将""frozenset({'洗面奶'})""与""frozenset({'防晒霜'})""捆绑销售",4.800257665443719,0.2943037974683544
frozenset({'地毯'}),frozenset({'地毯'}),frozenset({'餐具'}),Bundle Sale,"建议将""frozenset({'地毯'})""与""frozenset({'餐具'})""捆绑销售",4.796950900205869,0.2850348224902327
frozenset({'餐具'}),frozenset({'餐具'}),frozenset({'地毯'}),Bundle Sale,"建议将""frozenset({'餐具'})""与""frozenset({'地毯'})""捆绑销售",4.796950900205869,0.2823964994951194
frozenset({'外套'}),frozenset({'外套'}),frozenset({'毛衣'}),Bundle Sale,"建议将""frozenset({'外套'})""与""frozenset({'毛衣'})""捆绑销售",4.792288828350022,0.2886874790198053
frozenset({'毛衣'}),frozenset({'毛衣'}),frozenset({'外套'}),Bundle Sale,"建议将""frozenset({'毛衣'})""与""frozenset({'外套'})""捆绑销售",4.792288828350021,0.2855245683930942
frozenset({'洗发水'}),frozenset({'洗发水'}),frozenset({'眼影'}),Bundle Sale,"建议将""frozenset({'洗发水'})""与""frozenset({'眼影'})""捆绑销售",4.78870647372359,0.287657597876576
frozenset({'眼影'}),frozenset({'眼影'}),frozenset({'洗发水'}),Bundle Sale,"建议将""frozenset({'眼影'})""与""frozenset({'洗发水'})""捆绑销售",4.788706473723589,0.2886632262360579
frozenset({'肉类'}),frozenset({'肉类'}),frozenset({'巧克力'}),Bundle Sale,"建议将""frozenset({'肉类'})""与""frozenset({'巧克力'})""捆绑销售",4.7651178607439615,0.2838580709645177
frozenset({'巧克力'}),frozenset({'巧克力'}),frozenset({'肉类'}),Bundle Sale,"建议将""frozenset({'巧克力'})""与""frozenset({'肉类'})""捆绑销售",4.765117860743961,0.2860500251804599
frozenset({'T恤'}),frozenset({'T恤'}),frozenset({'羽绒服'}),Bundle Sale,"建议将""frozenset({'T恤'})""与""frozenset({'羽绒服'})""捆绑销售",4.757990178776272,0.2812447994674654
frozenset({'羽绒服'}),frozenset({'羽绒服'}),frozenset({'T恤'}),Bundle Sale,"建议将""frozenset({'羽绒服'})""与""frozenset({'T恤'})""捆绑销售",4.757990178776272,0.2859076298426661
